gender,category_name,question,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,grade,comment
여,진로의사결정능력 및 진로설계와 준비,"나는 커서 ①______________가 되고 싶다. 그 이유는 ____________________이다.
나는 커서 ②______________가 되고 싶다. 그 이유는 ____________________이다.
나는 커서 ③______________가 되고 싶다. 그 이유는 ____________________이다.",수의사,동물을 좋아하고 전부터 알아왔던 직업이기 때문,작가,글을 쓰고 상상하는 건 언제나 설레기 때문,댄서,춤추고 창작하고 배우는 것을 좋아하기 때문,상,자신의 흥미와 진로를 연관지어 인식하고 있다.
여,대인관계 및 의사소통 역량,학교에서 친구들과 이야기를 나누는 것은 나에게,즐거움이다,,,,,,상,"친구들과 이야기를 나누는 것을 즐거움으로 인식하고 있어, 대인관계의 필요성과 중요성을 인식하고 있는 것으로 여겨진다.
다만 친구들과 이야기를 나누는 것 외에 의사소통의 방법이    있는지 확인해볼 필요가 있다."
여,교육기회 및 직업정보 탐색능력,내가 공부를 하는 이유는,재밌기 때문이다 하지만 재미가 없을 때도 있다,,,,,,중,진로와 공부를 하는 이유를 연결 짓고 있으나 구체적으로 표현하지 못하고 있다.
여,긍정적자아상,나의 장점은,그림 많이 그리고 기억력이 좋다,,,,,,상,자신의 장점에 대해서 구체적으로 알고 표현할 수 있다. 기억력이 좋은 것을 어떤 상황에서 경험했는지 질문해보면 좋을 듯 하다.
여,교육기회 및 직업정보 탐색능력,"관심 있는 직업에 대해 더 알고 싶을 때, 나는",그 직업에 단점 장점을 생각한다,,,,,,하,직업 정보를 찾을 때 구체적인 방법이 드러나지 않고 있다.
여,미래에 대한 기대,앞으로 가장 기대되는 것은 __________________________________이다.,대인관계,,,,,,중,자신의 대인관계를 긍정적으로 생각하고 있지만 구체적으로 어떤 관련 활동을 얼마나 기대하고 있는지 드러나있지 않다.
여,긍정적자아상,아빠는 나를,다정하게 보듬어주신다,,,,,,상,*부모님과의 관계에서 편안함을 느끼고 있음.
여,직업세계이해 및 건강한 직업의식,내 생각에 직업이 필요한 이유는,자신이 하고 싶은 일은 하루하루 보람차게 살아가기 위해,,,,,,중,직업의 필요성을 인식하고 있으나 구체적으로 직업이 필요한 이유에 대해서 설명하지 못한다.
여,직업세계이해 및 건강한 직업의식,"내가 닮고 싶은 사람은 _________이고, 그 이유는 _________________이다.",안유진,예뻐서,,,,,중,학생이 응답을 통해 구체적인 인물을 언급하지 않고 신체적인 특성을 예쁘다고 표현하였음.
여,대인관계 및 의사소통 역량,"친구들과 의견이 다를 때, 나는",친구의 의견도 신경 써준다,,,,,,중,자신과 다른 의견에 대해서 개방적이고 남의 의견을 존중할 줄 아는 것으로 보이나 구체적인 의사소통 방식을 확인해볼 필요가 있다.
여,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,하고 싶은 일,,,,,,상,"부모님의 기대를 이해하고 구체적으로 서술하였다. 희망하는 진로가 물리학자라고 적었는데, 하고 싶은 일이 더 있는지 추가적인 질문이 필요하다."
여,미래에 대한 기대,앞으로 가장 걱정되는 것은 __________________________________이다.,나의 직업,,,,,,하,진로추구과정에서 예상되는 진로장벽요인에 대한 지각이 드러나지 않았다.
여,자기이해,내가 가장 소중하게 여기는 것은,친구와 가족,,,,,,상,"자신이 소중히 여기는 가치를 구체적으로 표현하였으며, 생애가치 및 직업가치가 반영되어 있다."
여,자기이해,"내가 좋아하는 과목은 _________이고, 그 이유는 ___________________이다.",체육,신나고 재미있기 때문,,,,,중,"좋아하는 과목과 그 이유를 구체적으로 표현하였지만, 흥미위주로 표현하여 학생의 학습 태도를 파악하기 어렵다. 체육 과목을 좋아하고 흥미있어 하는 이유에 대해서 더 탐색해 볼 필요가 있다."
여,교육기회 및 직업정보 탐색능력,초등학교를 졸업하면,중학교에서도 공부한다,,,,,,상,상급학교 진학과 관련하여 공부의 필요성을 언급하고 진학 시 학습 태도의 필요성을 인식하고 있다.
남,진로의사결정능력 및 진로설계와 준비,"어떤 일을 할 때, 계획을 세우는 것은",헷갈리지 않게 하려고,,,,,,중,진로 계획을 세우는 것이 다소 불편하게 느껴지는 이유는 무엇인지 탐색할 필요가 있다.
남,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,멋진 사람(의사등등),,,,,,상,부모님의 기대를 이해하고 구체적으로 서술하고 있다.
남,긍정적자아상,엄마는 나를,이해해 주신다,,,,,,상,"어머니와 애착을 형성하고 있으며, 긍정적인 자아상을 형성하고 있다."
남,자기이해,내가 좋아하거나 즐거워하는 활동은,게임하기이다,,,,,,중,"좋아하는 활동으로 게임을 언급하고 있으나, 이는 내담자의 건강하지 않은 모습을 보여주는 것으로 사료된다."
남,자기이해,내가 가장 소중하게 여기는 것은,가족이다,,,,,,상,자신이 가장 소중하게 여기는 생애가치로 가족을 표현하였다.
남,교육기회 및 직업정보 탐색능력,초등학교를 졸업하면,학교에 정이 들어서 슬퍼할 거 같고 긴장할 것 같다,,,,,,하,자신의 특성을 부정적으로 묘사하고 있다.
여,미래에 대한 기대,앞으로 가장 걱정되는 것은 __________________________________이다.,공부,,,,,,중,구체적인 진로 장벽이나 고민과 관련되어 언급하고 있지 않다.
여,미래에 대한 기대,앞으로 가장 기대되는 것은 __________________________________이다.,나의 연기 능력,,,,,,상,연기 능력에 대한 자신감을 갖고 있으며 이를 가장 기대된다고 표현하였다.
여,긍정적자아상,나는 ___________________________(한) 사람이다.,사람들을 웃을 수 있게,,,,,,상,*자신을 특성을 구체적으로 표현하며 긍정적으로 인식하고 있다.
여,자기이해,내가 잘 하는 것은,운동이다,,,,,,상,"운동을 잘한다고 기술하고 있다.
어떤 운동을 얼마나 잘하는지 탐색해보면 좋을 듯 하다."
여,긍정적자아상,나는 ___________________________(한) 사람이다.,예쁘고 귀엽고 동물을 사랑하는,,,,,,상,자신의 특성에 대해서 구체적이고 긍정적으로 표현했다.
여,직업세계이해 및 건강한 직업의식,"내가 닮고 싶은 사람은 _________이고, 그 이유는 _________________이다.",수의사들,내가 좋아하는 동물을 살려주기 때문,,,,,중,"닮고 싶은 인물을 구체적이고 긍정적으로 표현하였으나, 그 이유에 대해서는 학생의 흥미, 생명존중 등 가치관이 반영된 것으로 보인다."
여,긍정적자아상,엄마는 나를,사랑해 준다,,,,,,상,어머니의 애정을 인식하고 있다.
여,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,수의사( 부모님은 진로만큼은 나의 의견에 따라주신다),,,,,,상,부모님의 기대를 이해하고 구체적으로 서술하고 있다.
여,자기이해,내가 가장 소중하게 여기는 것은,"가족과 친구들, 선생님이다",,,,,,상,자신과 사회적 관계의 맥락을 구체적으로 고려하며 긍정적 관계 경험을 표현하고 있다.
여,긍정적자아상,아빠는 나를,"엄격하지만 친절하고, 나를 사랑해 주신다",,,,,,상,아빠와의 애정적인 관계에서 긍정적 자아상을 형성하고 있다. 엄격하다고 느끼는 구체적인 장면을 탐색해 보면 좋겠다.
여,긍정적자아상,나는 ___________________________(한) 사람이다.,귀여운,,,,,,중,자신을 긍정적으로 지각하고 있으나 다소 자기 희생적인 부분이 있다.
여,대인관계 및 의사소통 역량,"친구들과 의견이 다를 때, 나는",친구의 의견을 존중해 준다,,,,,,상,또래관계에서 상대방을 존중하는 태도를 일관되게 나타하고 있다.
여,직업세계이해 및 건강한 직업의식,내 생각에 직업이 필요한 이유는,돈을 잘 벌고 사회생활에서 잘 살아남아야 되기 때문이다,,,,,,중,"직업의 역할 중 경제적 역할과 사회적 역할에 대해 이해하고 있지만 생존 기준으로서 직업의 필요성을 인식하고 있는 것으로 파악된다.
이를 바탕으로 직업에 대한 편견을 없는 합리적인 사고를 가진 것으로 보이며 자신의 진로에 대한 이해도가 높을 것으로 예상된다."
여,대인관계 및 의사소통 역량,"부모님과 의견이 다를 때, 나는",내 주장을 강하게 말한다,,,,,,상,부모님과의 의견 차이를 인정하고 자기의 의견을 주장할 수 있는 의사소통 기술을 활용할 수 있다.
여,미래에 대한 기대,앞으로 가장 걱정되는 것은 __________________________________이다.,중학교 생활,,,,,,중,진학에 대한 부담감을 호소하고 있으나 구체적인 전략을 마련하지 못한 것으로 보인다.
남,교육기회 및 직업정보 탐색능력,초등학교를 졸업하면,더 똑똑해질 것이다,,,,,,중,학업과 관련 지어 생각하고 있지만 더 똑똑해진다는 것이 어떤 의미인지 구체적인 의미 파악이 필요하다.
남,자기이해,내가 가장 소중하게 여기는 것은,엄마,,,,,,중,"자신이 소중하게 여기는 것을 표현했지만, 무엇이 소중한 것인지에 대해서는 드러나있지 않다."
남,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,의사,,,,,,상,부모님의 기대를 이해하고 서술하고 있다. 부모님의 기대를 받고 있는 존재로서 학생은 인식하고 있다.
여,자기이해,내가 좋아하거나 즐거워하는 활동은,요리입니다,,,,,,상,자신이 좋아하는 활동을 구체적으로 자각하고 있고 긍정적으로 표현하고 있다.
남,교육기회 및 직업정보 탐색능력,내가 공부를 하는 이유는,지식을 더 늘리기 위해서이다,,,,,,중,"진로와 공부를 하는 이유를 연결 짓고 있으나 구체적으로 표현하지는 못한다.
더 늘리기 위해서가 구체적으로 의미하는 바가 무엇인지 파악해볼 필요가 있다."
남,긍정적자아상,아빠는 나를,사랑한다,,,,,,상,아버지로부터 애정을 받고 있으며 이를 통해 긍정적인 자아상을 형성하고 있음.
남,미래에 대한 기대,앞으로 가장 기대되는 것은 __________________________________이다.,내 꿈이 이루어질지에 대한 기대,,,,,,중,"자신의 꿈에 대해 기대하고 있으나, 구체적으로 드러나지 않는다."
남,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,훌륭한 사람,,,,,,중,"부모님의 기대에 대해 인식하고 있으나, 구체적인 서술이 부족하다."
여,자기이해,내가 좋아하거나 즐거워하는 활동은,체육(피구),,,,,,상,자신의 흥미를 구체적으로 표현한다.
여,진로의사결정능력 및 진로설계와 준비,"진로에 관하여 부모님과 의견이 다를 때, 나의 해결방법은 __________________이다.",그 분야에 내가 더 잘할 수 있는 것을 말해보기,,,,,,상,자신이 진로결정의 주체임을 인식하며 주도적인 태도를 보이고 있다.
여,진로의사결정능력 및 진로설계와 준비,내가 원하는 직업을 갖기 위해 현재 하고 있는 노력은 _______________________이다.,배려하고 성실하게 살기,,,,,,중,"추구하는 삶의 태도를 막연하고 단순하게 기술했다.
배려하며 살기를 증명할 수 있는 사례를 들어서, 성실하게 살기를 증명할 수 있는 사례를 들어서 탐구 노력을 증명할 수 있는 능력과 함께 기술하도록 해보는 것도 좋을 듯 하다."
